id,profession,partnership-no,practice-code,name,address-1,address-2,council,county,health-trust-area,postcode,tel,lat,long
optic-102,Opticians,,,"BELL, R E G",62 Oldtown St,,Cookstown,Tyrone,Northern Trust,BT80 8EF,028 8676 2624,53.291392,-3.7866261
optic-103,Opticians,,,"BLEAN, L E",20 Railway St,,Antrim,Antrim,Northern Trust,BT41 4AE,028 9442 8751,53.370063,-3.280149
optic-104,Opticians,,,BOOTS OPTICIANS,Unit 50-52 Tower Centre,Wellington St,Ballymena,Antrim,Northern Trust,BT43 6AH,028 2564 5594,53.519396,-3.3490982
optic-105,Opticians,,,BOOTS OPTICIANS,Unit 52 Abbeycentre,Longwood Road,Newtownabbey,Antrim,Northern Trust,BT37 9UH,028 9036 5178,53.31814,-2.9859091
optic-106,Opticians,,,CARMEL MCGUIGAN OPTICIANS,41 High St,Draperstown,Magherafelt,Derry,Northern Trust,BT45 7AB,028 7962 7279,53.434208,-3.8332737
optic-107,Opticians,,,"CASKIE, H",21 Maghera Street,Kilrea,Coleraine,Derry,Northern Trust,BT51 5QL,028 2954 0493,53.597897,-3.6259775
optic-108,Opticians,,,"CONKEY, ALISON",683 Shore Rd,Whiteabbey,Newtownabbey,Antrim,Northern Trust,BT37 0ST,028 9086 5525,53.341013,-2.9610837
optic-109,Opticians,,,CONVERY OPTOMETRISTS,11a Main Street ,Randalstown,Antrim,Antrim,Northern Trust,BT41 3AB,028 9447 8190,53.402214,-3.3812167
optic-110,Opticians,,,CORRIGAN OPTICIANS,39 Molesworth St,,Cookstown,Tyrone,Northern Trust,BT80 8NX,028 8676 9944,53.287876,-3.7836889
optic-111,Opticians,,,CROSSIN OPTICIANS,6 Portland Avenue,,Newtownabbey,Antrim,Northern Trust,BT36 5EY,028 9083 6228,53.333793,-3.0261256
optic-112,Opticians,,,DAVID HENDERSON OPTICAL,38 Main St,,Ballyclare,Antrim,Northern Trust,BT39 9AA,028 9334 1594,53.412226,-3.0717031
optic-113,Opticians,,,EMMA RICHMOND OPTICIANS,9 Quay Rd,,Ballycastle,Antrim,Northern Trust,BT54 6BJ,028 2076 8908,53.85686,-3.3439224
optic-114,Opticians,,,ESEE EYES ,PO Box 53,,Ballyclare,,,BT39 1BA,079 1250 2889,58.472511,8.3099342
optic-115,Opticians,,,EYE CONNECTION,54 Main Street,Cloughmills,Ballymena,Antrim,Northern Trust,BT44 9LF,028 2763 8366,53.649415,-3.409801
optic-116,Opticians,,,"FITZSIMONS, J",8 William St,,Ballymena,Antrim,Northern Trust,BT43 6AW,028 2564 0582,53.522048,-3.3458941
optic-117,Opticians,,,GLASS ASSOCIATES,314 Antrim Rd,,Newtownabbey,Antrim,Northern Trust,BT36 5EG,028 9083 0900,53.33243,-3.0267236
optic-118,Opticians,,,GLASS  R A ASSOCIATES,137 Main Street,,Larne,Antrim,Northern Trust,BT40 1HJ,028 2826 0528,53.516807,-2.9001773
optic-119,Opticians,,,"GLASS, R A",5 Market Place,,Carrickfergus,Antrim,Northern Trust,BT38 7AW,028 9335 1874,53.380198,-2.8829659
optic-120,Opticians,,,"GRAHAM, SHARON",65 Main St,Randalstown,Antrim,Antrim,Northern Trust,BT41 3BB,028 9447 2171,53.402888,-3.3851645
optic-121,Opticians,,,GT EYECARE,62 Main St,Broughshane,Ballymena,Antrim,Northern Trust,BT42 4JW,028 2586 2248,53.549408,-3.2840172
optic-122,Opticians,,,HOLLEY OPTOMETRISTS,47-49 Railway Rd,,Coleraine,Derry,Northern Trust,BT52 1PF,028 7034 2255,53.77763,-3.7428118
optic-123,Opticians,,,I CARE OPTICIANS,Unit 3 Hillcrest Neighbourhood Centre,121 Coleraine Road,Portrush,Antrim,Northern Trust,BT56 8HN,028 7082 4444,53.836917,-3.7395591
optic-124,Opticians,,,IAN MCCLELLAND OPTICIANS,14 Maghera St,Kilrea,Coleraine,Derry,Northern Trust,BT51 5QN,028 2954 1010,53.597657,-3.6258021
optic-125,Opticians,,,KENNEDY EYECARE,4 Lower Captain St,,Coleraine,Derry,Northern Trust,BT51 3DT,028 7032 7999,53.775345,-3.7571037
optic-126,Opticians,,,"LAVERTY, J",66 Main St,Garvagh,Coleraine,Derry,Northern Trust,BT51 5AE,028 2955 8666,53.625577,-3.7550173
optic-127,Opticians,,,"LAVERTY, J",15 High St,,Ballymoney,Antrim,Northern Trust,BT53 6AH,028 2766 2480,53.718334,-3.5959617
optic-128,Opticians,,,"LAVERTY, J",30 New Row,,Coleraine,Derry,Northern Trust,BT52 1AF,028 7034 2624,53.774148,-3.7479789
optic-129,Opticians,,,M A YOUNG OPTICIANS,50-52 Mill St,,Ballymena,Antrim,Northern Trust,BT43 5AE,028 2565 6012,53.518057,-3.3482562
optic-130,Opticians,,,MACKEY EYECARE,35 James St,,Cookstown,Tyrone,Northern Trust,BT80 8AA,028 8676 6888,53.28822,-3.7859386
optic-131,Opticians,,,MACKEY OPTICIANS,Unit 4,Victoria Rd Shopping Ctr,Carrickfergus,Antrim,Northern Trust,BT38 7JE,028 9336 0555,53.389493,-2.8693698
optic-132,Opticians,,,MACKEY OPTICIANS,345 Carnmoney Rd,,Newtownabbey,Antrim,Northern Trust,BT36 6JT,028 9084 8973,53.345981,-3.0199291
optic-133,Opticians,,,"MCATEER, J L",7 Lancasterian St,,Carrickfergus,Antrim,Northern Trust,BT38 7AB,028 9336 3553,53.381179,-2.8827457
optic-134,Opticians,,,"MCCANDLESS, A R",13 North End,,Ballyclare,Antrim,Northern Trust,BT39 9BN,028 9332 3394,53.413993,-3.0741247
optic-135,Opticians,,,"MCGUIGAN, CARMEL",19 Broad Street,,Magherafelt,Derry,Northern Trust,BT45 6EB,028 7930 1636,53.401125,-3.6600542
optic-136,Opticians,,,"MCKAY, J",44 Main St,,Larne,Antrim,Northern Trust,BT40 1SP,028 2826 0408,53.516743,-2.903886
optic-137,Opticians,,,"MCKEAG, L",16 Abbey Street,,Coleraine,Derry,Northern Trust,BT52 1DU,028 7034 4844,53.774061,-3.7502819
optic-138,Opticians,,,"MCKEAGUE, B H",43 Wellington St,,Ballymena,Antrim,Northern Trust,BT43 6AD,028 2565 6395,53.519364,-3.346352
optic-139,Opticians,,,"MCKEAGUE, G",36 Church St,,Antrim,Antrim,Northern Trust,BT41 4BA,028 9446 3671,53.368799,-3.2781572
optic-140,Opticians,,,"MCKEAGUE, G",27 Church St,,Magherafelt,Derry,Northern Trust,BT45 6AP,028 7963 3845,53.401822,-3.6584267
optic-141,Opticians,,,"MCKENNA, MAIREAD",14 Coleraine Rd,,Maghera,Derry,Northern Trust,BT46 5BN,028 7964 2856,53.48902,-3.7295061
optic-142,Opticians,,,MCQUITTY DAVIS,65-67 Wellington Street,,Ballymena,Antrim,Northern Trust,BT43 6AD,028 2565 2372,53.519364,-3.346352
optic-143,Opticians,,,OPTICARE OPTICIANS,6 Glenview Terrace,,Crumlin,Antrim,Northern Trust,BT29 4XX,079 4073 2720,53.277077,-3.2709341
optic-144,Opticians,,,OPTOM 2 YOU,5 Bannfield ,,Ballymoney,Antrim,Northern Trust,BT53 7RD,075 1896 7578,53.708758,-3.6008869
optic-145,Opticians,,,OPTOMETRY CLINIC (PATRICK RICHARDSON),University of Ulster,Cromore Road,Coleraine,Derry,Northern Trust,BT52 1SA,028 7012 3047,53.792799,-3.7555105
optic-146,Opticians,,,PENDLEBURY EYECARE,38 William St,,Cookstown,Tyrone,Northern Trust,BT80 8NB,028 8676 6696,53.289219,-3.7852601
optic-147,Opticians,,,PURCE OPTICIANS,11 Merville Gd Village,,Newtownabbey,Antrim,Northern Trust,BT37 9TF,028 9085 2626,53.318843,-2.97917
optic-148,Opticians,,,REG BELL,64 Oldtown Street,,Cookstown,Tyrone,Northern Trust,BT80 8EF,028 8676 2624,53.291392,-3.7866261
optic-149,Opticians,,,"ROBINSON, J",18 Main St,,Crumlin,Antrim,Northern Trust,BT29 4UP,028 9442 3955,53.275477,-3.2701367
optic-150,Opticians,,,SAM BAIRD OPTICIAN,379 Antrim Rd,,Newtownabbey,Antrim,Northern Trust,BT36 5EB,028 9058 7777,53.334642,-3.028774
optic-151,Opticians,,,"SCOTT, M",61 The Promenade,,Portstewart,Derry,Northern Trust,BT55 7AF,028 7083 3302,53.826367,-3.7990175
optic-152,Opticians,,,SINEAD MCGURK OPTICIANS,4-6 Queen St,,Magherafelt,Derry,Northern Trust,BT45 6AB,028 7963 4341,53.399662,-3.6618624
optic-153,Opticians,,,SPECSAVERS HEALTHCALL BALLYMENA,,,,,,,075 5701 4890,#N/A,#N/A
optic-154,Opticians,,,SPECSAVERS OPTICIANS,8 The Diamond,,Coleraine,Derry,Northern Trust,BT52 1DE,028 7032 6346,53.774507,-3.7498755
optic-155,Opticians,,,SPECSAVERS OPTICIANS,Unit34,5 Fairhill Shopping Ctr,Ballymena,Antrim,Northern Trust,BT43 6UF,028 2564 8100,53.522692,-3.3470157
optic-156,Opticians,,,SPECSAVERS OPTICIANS,Unit 64 Abbey Centre,Longwood Rd,Newtownabbey,,,BT37 9UJ,028 9036 9569,53.318909,-2.9875932
optic-157,Opticians,,,SPECSAVERS OPTICIANS,6-10 Market St,,Magherafelt,Derry,Northern Trust,BT45 6ED,028 7930 2530,53.40041,-3.6598157
optic-158,Opticians,,,SPECSAVERS OPTICIANS,Unit 36 - 37 Castle Mall,,Antrim,Antrim,Northern Trust,BT41 4DN,028 9442 7610,53.370345,-3.2815102
optic-159,Opticians,,,SPECSAVERS OPTICIANS,43-47 Main Street,,Larne,Antrim,Northern Trust,BT40 1SX,028 2826 3490,53.51647,-2.9078918
optic-160,Opticians,,,SPECSAVERS OPTICIANS,18-20 James Street,,Cookstown,Tyrone,Northern Trust,BT80 8LW,028 8675 8633,53.288276,-3.7851758
optic-161,Opticians,,,SWEENEY OPTICIANS EYE & HEARING CARE,9 Abbots Cross,Doagh Rd,Newtownabbey,Antrim,Northern Trust,BT37 9QT,028 9085 9900,53.330461,-2.9808476
optic-162,Opticians,,,TESCO OPTICIANS,Minorca Place,,Carrickfergus,Antrim,Northern Trust,BT38 8AU,028 9333 0438,53.38,-2.8901477
optic-163,Opticians,,,TESCO OPTICIANS,Abbey Retail Centre,Church Rd,Newtownabbey,Antrim,Northern Trust,BT36 7GU,028 9086 1796,53.31904,-2.9934058
optic-164,Opticians,,,THE EYE CARE CLINIC,80a Castleton,Templepatrick,Ballyclare,Antrim,Northern Trust,BT39 0AZ,028 9443 9353,53.357978,-3.1683093
optic-165,Opticians,,,TURNER OPTICANS,"38 Main St,",Portglenone,Ballymena,Antrim,Northern Trust,BT44 8HS,028 2582 0282,53.521363,-3.5438965
optic-166,Opticians,,,VISION EXPRESS,Unit 13 Abbeycentre,Longwood Rd,Newtownabbey,Antrim,Northern Trust,BT37 9UH,028 9086 0581,53.31814,-2.9859091
optic-167,Opticians,,,VISION EXPRESS,Unit 17,Fairhill Shopping Centre,Ballymena,Antrim,Northern Trust,BT43 6UF,028 2563 2743,53.522692,-3.3470157
optic-168,Opticians,,,VISION EXPRESS,Unit 13 Abbeycentre,Longwood Road,Newtownabbey,Antrim,Northern Trust,BT37 9UH,028 9086 0581,53.31814,-2.9859091
optic-169,Opticians,,,"WATSON, A J",2 Dunluce Rd,,Bushmills,Antrim,Northern Trust,BT57 8QG,028 2073 2555,53.853428,-3.6136267
optic-170,Opticians,,,"WATSON, A J",2 Mill St,Cushendall,Ballymena,Antrim,Northern Trust,BT44 0RR,028 2177 1666,53.73925,-3.1591508
optic-171,Opticians,,,"WATSON, A J",41 Ann St,,Ballycastle,Antrim,Northern Trust,BT54 6AA,028 2076 2431,53.855926,-3.3462795
optic-172,Opticians,,,"WATSON, A J",10 Main St,,Portrush,Antrim,Northern Trust,BT56 8BL,028 7082 3677,53.850327,-3.7371812
optic-173,Opticians,,,WAVENEY EYE CARE NI,1-3 Church St,,Ballymena,Antrim,Northern Trust,BT43 6DD,028 2563 0588,53.518056,-3.3460088
optic-174,Opticians,,,"WILSON, KENNETH",Unit 7,Murrayfield Centre,Larne,Antrim,Northern Trust,BT40 1HU,028 2826 0522,53.515768,-2.9055694
optic-175,Opticians,,,ASDA OPTICAL,Derrychara Road,,Enniskillen,,,BT74 6JG,028 6634 4903,52.961055,-4.6220769
optic-176,Opticians,,,BARRETT OPTICIANS,7 Main St,Dromore,Omagh,Tyrone,,BT78 3AE,028 8289 8733,53.137993,-4.4669662
optic-177,Opticians,,,"BIGGER, RUTH",40a Clooney Terrace,,Londonderry,Derry,Western Trust,BT47 6AP,028 7134 5891,53.623458,-4.3569656
optic-178,Opticians,,,BOOTS OPTICIANS,Unit 15 Crescent Link,Retail Park,Londonderry,Derry,Western Trust,BT47 6SA,028 7134 1487,53.627564,-4.321229
optic-179,Opticians,,,BRYDEN OPTICIANS,49 Main St,Newtownstewart,Omagh,Tyrone,Western Trust,BT78 4AD,028 8166 2964,53.3443,-4.4019435
optic-180,Opticians,,,BRYDEN OPTICIANS,22 Church St,Irvinestown,Enniskillen,Fermanagh,,BT94 1EH,028 6862 1841,53.091592,-4.6337153
optic-181,Opticians,,,BURRELL OPTICIANS,98 Main St,Lisnaskea,Enniskillen,Fermanagh,,BT92 0JD,028 6772 2674,52.879312,-4.4363473
optic-182,Opticians,,,"BURRELL, A",31 Belmore Street,,Enniskillen,Fermanagh,,BT74 6AA,028 6632 7252,52.964479,-4.6233862
optic-183,Opticians,,,"CASKIE, HOWARD",3-5 Main St,,Limavady,Derry,Northern Trust,BT49 0EP,028 7772 2424,53.68824,-4.0149926
optic-184,Opticians,,,CLAIRE MULLIGAN OPTOMETRIST,127 Main St,Lisnaskea,Enniskillen,Fermanagh,,BT92 0JE,028 6772 4400,52.876433,-4.4329015
optic-185,Opticians,,,CROSSEYES,16 The Diamond,,Derry,Derry,Western Trust,BT48 6HW,028 7126 5425,53.623366,-4.3689075
optic-186,Opticians,,,CURRAN OPTOMETRISTS LTD,44 Market St,,Omagh,Tyrone,,BT78 1EH,028 8224 2137,53.228585,-4.3189992
optic-187,Opticians,,,CURTIS OPTICIANS,100 Main St,Dungiven,Londonderry,Derry,Northern Trust,BT47 4LG,028 77742656,53.564312,-3.9785009
optic-188,Opticians,,,CURTIS OPTICIANS,8 Carlisle Rd,,Londonderry,Derry,Western Trust,BT48 6JN,028 7126 2652,53.621667,-4.3666498
optic-189,Opticians,,,DOUGLAS & COBANE OPTICIANS,46 Spencer Road,,Londonderry,Derry,Western Trust,BT47 6AA,028 7134 3803,53.617096,-4.3609052
optic-190,Opticians,,,EGLINTON EYE CARE,42 Main St,Eglinton,Londonderry,Derry,Western Trust,BT47 3AD,028 7181 4991,53.658636,-4.228478
optic-191,Opticians,,,FAMILY EYE CARE,19 Creaghmore Rd,Drumquin,Omagh,Tyrone,,BT78 4SH,028 8075 7549,53.237422,-4.4883892
optic-192,Opticians,,,FAMILY EYE CARE,3 The Diamond,,Castlederg,Tyrone,Western Trust,BT81 7AR,028 8167 9617,53.329491,-4.609906
optic-193,Opticians,,,FINAN OPTICIANS,Strand House,20 Strand Road,Derry,Derry,Western Trust,BT48 7BJ,028 7126 8540,53.626404,-4.3689567
optic-194,Opticians,,,GORMLEY OPTICIANS,2 Castle Street,,Strabane,Tyrone,Western Trust,BT82 8AB,028 7138 3754,53.450273,-4.4941643
optic-195,Opticians,,,MCCANNEY OPTICIANS,12 George Street,,Omagh,Tyrone,,BT78 1DE,028 8225 9636,53.228523,-4.3235357
optic-196,Opticians,,,MCCREESH OPTICIANS,5c Darling St,,Enniskillen,Fermanagh,,BT74 7DP,028 6632 2524,52.966825,-4.6323898
optic-197,Opticians,,,MCCRYSTAL OPTICIANS,57 High St,,Omagh,Tyrone,,BT78 1BA,028 8225 1503,53.228073,-4.3212789
optic-198,Opticians,,,MCELHOLM OPTICIANS,"7 Mill St,",Irvinestown,Enniskillen,Fermanagh,,BT94 1GR,028 6862 8480,53.091656,-4.6299851
optic-199,Opticians,,,MCELHOLM OPTICIANS,47 Main St,Belleek,Ennskillen,Fermanagh,,BT93 3FX,028 6865 9078,53.089277,-5.0765569
optic-200,Opticians,,,"MCELHOLM, C",5 East Bridge St,,Enniskillen,Fermanagh,,BT74 7BW,028 6632 2999,52.963947,-4.6259154
optic-201,Opticians,,,MCGONIGLE OPTICIANS,79 Main Street,Claudy,Londonderry,Derry,Western Trust,BT47 4BH,028 7133 7444,53.543568,-4.1975212
optic-202,Opticians,,,MCGOVERN OPTICIANS,17 High St,,Enniskillen,Fermanagh,,BT74 7DQ,028 6632 2550,52.965885,-4.6297562
optic-203,Opticians,,,MCGOVERN OPTICIANS,20 Castle Street,,Strabane,Tyrone,Western Trust,BT82 8AD,028 7188 2506,53.450989,-4.4934381
optic-204,Opticians,,,SCOTT MOONEY OPTICIANS,18 Queen Street,,Londonderry,Derry,Western Trust,BT48 7EF,028 7136 2368,53.627678,-4.3713724
optic-205,Opticians,,,SPECSAVERS OPTICIANS,7 Ferryquay St,,Londonderry,Derry,Western Trust,BT48 6JA,028 7137 1851,53.622611,-4.3679881
optic-206,Opticians,,,SPECSAVERS OPTICIANS,16 High St,,Enniskillen,Fermanagh,,BT74 7EH,028 6632 8000,52.965714,-4.630148
optic-207,Opticians,,,SPECSAVERS OPTICIANS,25 Market Street,,Omagh,Tyrone,,BT78 1EE,028 8225 7180,53.228365,-4.3187326
optic-208,Opticians,,,THE OPTICIANS.IE,34 Waterloo St,,Londonderry,,,BT48 6HS,028 7137 2550,53.62343,-4.3688506
optic-209,Opticians,,,THE SPECTACLE MAKER,Unit 12 Showgrounds Retail Park,Sedan Avenue,Omagh,Tyrone,,BT79 7AQ,028 8225 7861,53.230749,-4.3223826
optic-210,Opticians,,,"THOMPSON, DESMOND",40 Catherine Street,,Limavady,Derry,Northern Trust,BT49 9DB,028 7772 2288,53.686382,-4.014813
optic-211,Opticians,,,VISION CARE,1 Bridge Street,,Omagh,Tyrone,,BT78 1BU,028 8225 2655,53.228671,-4.3210415
optic-212,Opticians,,,VISION CARE,4 Prospect Court,,Castlederg,Tyrone,Western Trust,BT81 7PT,028 8167 8777,53.328742,-4.6092444
optic-213,Opticians,,,VISION CARE,76 Main Street,Fintona,Omagh,Tyrone,,BT78 2AE,028 8284 0881,53.125279,-4.329589
optic-214,Opticians,,,VISION EXPRESS,Unit 20A,Foyleside Shopping Cntr,Londonderry,Derry,Western Trust,BT48 6XY,028 7136 7527,53.622057,-4.3650838
optic-215,Opticians,,,VISION OPTICIANS,Unit 19 Northside Centre,Glengalliagh Rd,Londonderry,Derry,Western Trust,BT48 8NN,028 7135 0250,53.655416,-4.3653173
optic-216,Opticians,,,VISIONCARE OPTICIANS LIMAVADY,Unit 1,6-8 Catherine St,Limavady,Derry,Northern Trust,BT49 9DB,028 7772 2213,53.686382,-4.014813
optic-217,Opticians,,,ADAIR OPTICIANS,263 Shankill Rd,,Belfast,Antrim,Belfast Trust,BT13 2BL,028 9032 4827,53.265942,-3.0157738
optic-218,Opticians,,,ANDERSON OPTICIANS,15 Church Lane,,Belfast,Antrim,Belfast Trust,BT1 4QN,028 9032 3736,53.262419,-2.9888695
optic-219,Opticians,,,BALLYOWEN EYECARE,179 Andersonstown Rd,,Belfast,Antrim,Belfast Trust,BT11 9EA,028 9030 1184,53.234389,-3.0541304
optic-220,Opticians,,,BARBOUR OPTICIANS,193 Albertbridge Rd,,Belfast,Down,Belfast Trust,BT5 4PU,028 9045 8007,53.258626,-2.9646919
optic-221,Opticians,,,"BARBOUR, S",17 Linenhall St,,Belfast,Antrim,Belfast Trust,BT2 8AA,028 9032 1669,53.257698,-2.9934226
optic-222,Opticians,,,BLACK & LIZARS,8-10 Wellington Place,,Belfast,Antrim,Belfast Trust,BT1 6GE,028 9032 1768,53.259242,-2.9958719
optic-223,Opticians,,,BOOTS OPTICIANS,Unit 15D Forestside,Upper Gallwally,Belfast,Down,,BT8 6FX,028 9064 6763,53.226753,-2.9710455
optic-224,Opticians,,,BOOTS OPTICIANS,35-47 Donegall Pl,,Belfast,Antrim,Belfast Trust,BT1 5AW,028 9032 5450,53.260098,-2.9945126
optic-225,Opticians,,,CARMEL MURRAY OPTOMETRIST,13-15 Antrim Road,,Belfast,Antrim,Belfast Trust,BT15 2BE,028 9074 1122,53.271109,-3.0000165
optic-226,Opticians,,,"COATES, M",63 Saintfield Rd,,Belfast,Down,,BT8 7HL,028 9070 4173,53.221247,-2.9705165
optic-227,Opticians,,,COMPLETE COMMUNITY CARE,,,,,,,028 9560 8985,#N/A,#N/A
optic-228,Opticians,,,CONWAY OPTICIANS,32 Castle St,,Belfast,Antrim,Belfast Trust,BT1 1HB,028 9024 2445,53.261315,-2.9951705
optic-229,Opticians,,,CROSSIN OPTICIANS,269 Antrim Rd,,Belfast,Antrim,Belfast Trust,BT15 4EN,028 9075 4500,53.306057,-3.0012984
optic-230,Opticians,,,DYNAN OPTICAL,202E Andersonstown Rd,,Belfast,Antrim,Belfast Trust,BT11 9EB,028 9062 8844,53.233545,-3.053016
optic-231,Opticians,,,EK EYEWEAR,370 Lisburn Rd,,Belfast,Antrim,Belfast Trust,BT9 6GL,028 9066 2020,53.234337,-3.0198196
optic-232,Opticians,,,EXSPECTATIONS,131 Stranmillis Road,,Belfast,Antrim,Belfast Trust,BT9 5AJ,028 9066 2898,53.241007,-2.9964224
optic-233,Opticians,,,EYE DOCTORS,4A Rosetta Rd,,Belfast,Down,Belfast Trust,BT6 0LT,028 9069 2020,53.234703,-2.9661914
optic-234,Opticians,,,EYE-CARE,6 North St,,Belfast,Antrim,Belfast Trust,BT1 1LA,028 9032 1994,53.26318,-2.9925152
optic-235,Opticians,,,EYEWORLD,Unit 50 Kennedy Centre,564 Falls Road,Belfast,Antrim,Belfast Trust,BT11 9AE,028 9030 0022,55.819497,2.2556304
optic-236,Opticians,,,FORTWILLIAM OPTICIANS,561 Antrim Rd,,Belfast,Antrim,Belfast Trust,BT15 3BU,028 9020 5828,53.287518,-3.0027399
optic-237,Opticians,,,"GERVAIS, G",31 Ballynahinch Road,Carryduff,Belfast,Down,,BT8 8EH,028 9081 2890,53.178534,-2.9488583
optic-238,Opticians,,,GILROY OPTICIANS,210 Falls Rd,,Belfast,Antrim,Belfast Trust,BT12 6AH,028 9031 0072,53.25369,-3.023008
optic-239,Opticians,,,"GLASS, R A",77 Botanic Ave,,Belfast,Antrim,Belfast Trust,BT7 1JL,028 9024 0824,53.249466,-2.99539
optic-240,Opticians,,,"HALL, JONATHAN",7 Kings Square,,Belfast,Down,Belfast Trust,BT5 7EA,028 9070 5787,53.25418,-2.910586
optic-241,Opticians,,,HARRIS RUNDLE LTD,10 Donegall Sq East,,Belfast,Antrim,Belfast Trust,BT1 5HD,028 9032 7656,53.259098,-2.9916111
optic-242,Opticians,,,HELEN MCGLOIN OPTICIANS,169 Crumlin Rd,,Belfast,Antrim,Belfast Trust,BT14 7AA,028 9035 1784,53.271876,-3.0113709
optic-243,Opticians,,,J A MACKEY EYE CARE,226 Woodstock Rd,,Belfast,Down,Belfast Trust,BT6 9DL,028 9073 9144,53.254688,-2.9670465
optic-244,Opticians,,,J A MACKEY EYE-CARE,422-426 Newtownards Rd,,Belfast,Down,Belfast Trust,BT4 1HJ,028 9073 9909,53.261211,-2.954046
optic-245,Opticians,,,JONATHAN KEYS LIMITED,20-22 Queens Arcade,,Belfast,Antrim,Belfast Trust,BT1 5FF,028 9032 6563,53.260477,-2.9943865
optic-246,Opticians,,,LOOK EYECARE,134 Upper Lisburn Road,,Belfast,,,BT10 1BE,028 9062 9222,#N/A,#N/A
optic-247,Opticians,,,M MACKEY EYE-CARE,Unit 2 Cityside Retail Centre,York Street,Belfast,Antrim,Belfast Trust,BT15 1WA,028 9074 2550,53.27157,-2.99112
optic-248,Opticians,,,MACKEY EYECARE OPTOMETRIST,3 Haypark Ave,Ormeau Rd,Belfast,Down,Belfast Trust,BT7 3FD,028 9064 9900,53.239845,-2.981591
optic-249,Opticians,,,"MCCONVILLE, G",7-9 Chichester St,,Belfast,Antrim,Belfast Trust,BT1 4JA,028 9023 6629,53.259629,-2.9914735
optic-250,Opticians,,,MACKEY OPTICIANS,39-41 Glen Rd,,Belfast,Antrim,Belfast Trust,BT11 8BB,028 9061 3599,53.244819,-3.0436868
optic-251,Opticians,,,MCDOWELL OPTICIANS,277 Shankill Rd,,Belfast,Antrim,Belfast Trust,BT13 1FT,028 9024 2900,53.26619,-3.0161995
optic-252,Opticians,,,MERCER ERIC OPTICIANS,448 Woodstock Rd,,Belfast,Down,Belfast Trust,BT6 9DR,028 9058 3030,53.249525,-2.9629883
optic-253,Opticians,,,MORWOOD & MCDOWELL OPTICIANS,23 Donegall Rd,,Belfast,Antrim,Belfast Trust,BT12 5JJ,028 9032 4519,53.251691,-2.9980796
optic-254,Opticians,,,"MULLANEY, D",4 Finaghy Rd South,,Belfast,Antrim,Belfast Trust,BT10 0DR,028 9030 1345,53.221265,-3.0428293
optic-255,Opticians,,,OPTICAL EXPRESS,Unit 14,Connswater Centre,Belfast,Down,Belfast Trust,BT5 5LP,028 90454040,53.259198,-2.9540162
optic-256,Opticians,,,OPTICAL EXPRESS,32 Donegall Place,,Belfast,Antrim,Belfast Trust,BT1 5BB,028 9043 7768,53.260433,-2.9931262
optic-257,Opticians,,,"OWENS, RICHARD",384 Upper Newtownards Road,,Belfast,Down,Belfast Trust,BT4 3EZ,028 9065 8898,53.259276,-2.9304672
optic-258,Opticians,,,"OWENS, RICHARD",44 Howard St,,Belfast,Antrim,Belfast Trust,BT1 6PG,028 9032 4366,53.257915,-2.9964857
optic-259,Opticians,,,"PETTICREW, F J",Holbeck House,Cornmarket,Belfast,Antrim,Belfast Trust,BT1 4DB,028 9032 3341,53.261283,-2.9915118
optic-260,Opticians,,,RACHEL A SCOTT OPTOMETRIST,16-18 Belmont Road,,Belfast,Down,Belfast Trust,BT4 2AN,028 9047 1654,53.264229,-2.9419242
optic-261,Opticians,,,ROCK OPTICIANS,658 Springfield Trust,658 Springfield Rd,Belfast,Antrim,Belfast Trust,BT12 7FP,028 9032 2222,53.254172,-3.0513492
optic-262,Opticians,,,ROSEMARY MCWATTERS OPTICIANS,41 Comber Rd,Dundonald,Belfast,Down,,BT16 2AA,028 9048 6222,53.258718,-2.8796217
optic-263,Opticians,,,SAM BAIRD,732 Upper Newtownards Rd,,Belfast,Down,,BT16 1RJ,028 9048 5033,53.260228,-2.872397
optic-264,Opticians,,,S MCKAY OPTOMETRIST,367 Antrim Rd,,Belfast,Antrim,Belfast Trust,BT15 3BG,028 90751800,53.281657,-3.0027076
optic-265,Opticians,,,SEE BELFAST,113 University Street,,Belfast,Antrim,Belfast Trust,BT7 1HP,028 9031 1836,53.248456,-2.9903459
optic-266,Opticians,,,SIGHTCARE OPTICIANS,756 Upper Newtownards Rd,,Belfast,Down,,BT16 1LA,028 9048 7170,53.260902,-2.8686928
optic-267,Opticians,,,SPECSAVERS HEALTHCALL BELFAST,,,,,,,075 2582 3120,#N/A,#N/A
optic-268,Opticians,,,SPECSAVERS OPTICIANS,MSU 4B,Victoria Shopping Centre,Belfast,Antrim,Belfast Trust,BT1 4QG,028 9031 1999,53.26037,-2.9888072
optic-269,Opticians,,,SPECSAVERS OPTICIANS,Unit 43 Connswater SC,Bloomfield Ave,Belfast,Down,Belfast Trust,BT5 5LP,028 9045 8156,53.259198,-2.9540162
optic-270,Opticians,,,SPECSAVERS OPTICIANS,Unit 6 Park Centre,Donegal Rd,Belfast,Antrim,Belfast Trust,BT12 6HN,028 9026 8680,53.25077,-3.0239125
optic-271,Opticians,,,STEPHEN REA OPTICIANS,18c Cregagh Rd,,Belfast,Down,Belfast Trust,BT6 9EP,028 9045 6594,53.248754,-2.9627462
